rating,cleaned_review
5,"An Unforgettable Stay at Alobar1000 
Staying at Alobar100 was one of the most heartwarming and enriching experiences of my trip. The hostel has a relaxed, welcoming vibe that instantly makes you feel at home. It's more than just a place to sleep -- it's a community.

What truly sets Alobar100 apart are the people who run it. Every single staff member was kind, approachable, and genuinely caring. A special shoutout goes to Ajaya and Aasish -- two incredible souls who went above and beyond to make my stay comfortable and memorable. Their warmth and hospitality reflect the very spirit of Alobar100.

If you're looking for a place with good energy, helpful people, and a peaceful yet social atmosphere, Alobar100 is the perfect spot. Highly recommended, and I can't wait to return."
5,"So clean, the staff super helpfull. The wifi is good, the bathroom is clean. Water is okay. Cozy place. I just i came in wrong time because there some construction in neighborhood thats a bit loud. Alobar is okay"
5,The staff here is really friendly and helpful. The room was clean and the vibes were good.
5,"I stayed here for 3 days and it was amazing place. The best hostel in ktm with pool and chill areas. I will be back soon . Thanks to Ajaya . He helped me with everything. Highly recommended this hostel 
Thank you Ajaya and the team.. "
5,good hotel
5,"I had a great stay here! The hotel is in a nice location, the food was tasty, and my room was spacious and comfortable.
What really made the difference was the staff - everyone was friendly and professional, and I truly appreciated their support.

A special thank you to Ajaya, who was incredibly helpful and kind - he really went above and beyond to assist me.
Warm greetings to him and the whole team. I definitely recommend this place!"
5,Location & hotel or pool very good. Sunaina & ajay good staff.
5,"Ajaya & sunena  all good staff , all parsons are very helpful "
5,Good experience 
5,I stayed here when I was in Kathmandu. Great hostel with a nice pool. Staff is great and helpful. Special thanks to Ajaya!
5,"totemoSu Qing rasiihosuterudesita. puraibetorumuniBo marimasitaga,betutomoGuang ku,Shan Feng Ji moari,Ri Zhong haZhong Ting karaRi gaRu ri,Shu ikuraidesita. 
kokodeShi berupakora,momo,tiyai,Zhao Shi moJue Pin desu. 
kokodeDong kuFang"" ha,Mei Ri Xiao Yan gaJue ezu,Su Qing rasiiDong kidesita. onagatotemoSu Di naZhi Shi,Si Kao noChi tiZhu dakaradato,oHua woSi tuteSi imasita. 
Li Di mo,tamerunoDuan desuga,totemoBian Li naSuo desu. niwatoritopuziyanoLing noYin deMu gaJue meruneparurasiiSuo desu. "
5,Stay here at least for 7 days. AJAYA is really helpful and the hostel has parking space for motorbike and they let me temporarily store my luggage for a few days. Price is really affordable for backpacker and they comes with a nice restaurant. The room is clean and with good WiFi. The best hostel in Kathmandu!
5,"El mejor hostel que conoci!! Y la atencion de Ajaya fue espectacular!
Muchas gracias!!"
5,"I'm staying in alobar1000 Hostel in ktm
Near to thamel and It's an amazing Place clean and peaceful. Friendly and kind Staff.  I feel good and safe here. So I'm going to stay here for long. Ajaya treat me very well.and i Will be coming back here..highly recommend..!!
Thank you Ajaya "
5,Ajaya he is a very good person his behaviour is very good I think he is the best employ in alobar1000 hostel
5,I live very comfortably here. The staff here are very polite. The restaurant downstairs is also very delicious. The front desk lady Sunina is very beautiful and very gentle.
5,"Hi
I was here from last one month.
The hostel was amazing, very quiet and very peaceful.
I like this hostel pretty much 
Nice lobby to spend time in hostel and nice pool too.

The staff here Ajay and Pasang and all the other staff who were working here very polite and extremely helpful 

I recommend this hostel for stay 10/10 "
5,"Amazing experience at Alobar1000. Location is great, price is good, staff is friendly. I loved also the free tour they offer around Kathmandu (thank you Kish!) Highly recommended! :)"
5,Ajaya was very accommodating and fun as soon as I checked in. The pool is very clean. They also sell very nice food for a good price. Alobar is amazing!
5,Un economico e bellissimo ostello nel cuore pulsante di Kathmandu
5,The hostel is very nice!
5,"Really amazing place! Hostel is new, stuff is friendly and nice, good common area, nice location!"
5,"My stay at Aloobar Hostel was truly delightful. The environment was extremely peaceful and comfortable, ideal for mental relaxation. The staff was polite, well-trained, and always ready to assist with a smile. Everything was clean and well-organized, which made my experience even better. I sincerely thank them for their hospitality and would love to return again. I wholeheartedly recommend this place!
""This hostel is the most budget-friendly and affordable.""
Thx Ajaya, Mountainmonk, Phattastha, Pasang Dolma, and all the others were truly wonderful people -- so kind, warm, and welcoming.
*Muhamnad Peace Sindhi*"
5,"Alobar1000 hostel was my first hostel experience and it was amazing. Those who know Kathmandu know that it is usually dusty but in Alobar they cleaned everywhere every day. The rooms, common areas, toilets were spotless. Everyone who worked there was very kind, smiling and helpful. Especially Ajaya and I are still in contact as friends. The cuisine is extremely delicious and we brought Turkish coffee from Turkiye and they even let us cook it. The memories I shared there and the friendships I made are unforgettable. Thank you very much for opening such a place. I feel very lucky to be with you there. I will definitely come again  It is a wonderful experience to have such different cultures and to be able to meet at the same point and see the valuable sharing of souls."
5,"The hospitality's of hostel was amazing specially the staff ajay that was very sweet must visit hostel
Location is top and the pool vibes.. will be coming back ,..."
5,"What an amazing hostel. Clean, well-run and super easy to book tours through. good value for money, and so easy to meet others. The staff are really friendly and helpful, and the breakfast is a nice touch and special thanks to one staff member, Ajay, a very kind person."
5,"I've stayed in 3 hostels in Kathmandu and I really enjoyed this one. The staff is incredibly accommodating: Ajaya, Sunaina, Arjit have all be so kind, as is everyone. The bathrooms/beds have been the best of any hostel i've stayed. Plus there's free lockers to lock your gear, there's many hangout spots, cheap alcohol for a quick pre game before hitting the town, and great location in Thamel. I would stay here again!"
5,"Ajaya is an amazing admin in Alobar 1000 Hostel: cheerful, helpful, communicates well, capable to make things done.

If you have a problem - Ajaya will find a way to solve it.

Thank you, Ajaya!"
4,"I recently stayed at Hotel Alobar1000 and had a great experience overall. The location is perfect--right in the heart of Thamel, yet tucked away just enough to offer some peace and quiet. The staff was incredibly friendly and always willing to help, whether it was arranging taxis, suggesting local spots, or simply chatting about travel."
5,Amazing I came for two days and stayed for a week. Everything was brand new and super clean. The staff was wonderful. The beds were comfortable and the water was really hot. I was able to leave my belongings during the trek for free.
5,"A PERFECT PLACE FOR YOUR BIG DAY.
This was an awesome experience. Fantastic services by The Alobar Team and Mr. Ajaya for his efficient coordination and all time availability. Loved the services , the decor and the location. Thanks a lot to the hostel's staffs. Highly recommended. I'm if you want to make your event memories to be your one of the best days ."
5,"It is an excellent hostel. Rooms are well maintained , food is very delicious , good service by the staff & they are polite and friendly. Ajaya helped me with everything, Thank you Ajaya and the team .
Will be coming back."
5,One of the best hostel in ktm .
5,"Everything was perfect, good room, good bathroom and good staff
Thanks ajaya and all the team"
5,Ajaya welcomed me in on my first time staying here in Kathmandu. Comfy clean and cheap rooms which provide such good value for money. Would highly recommend
5,"This is my fourth time staying at Aloobar Hostel, and it's a nice place overall. The staff is friendly, especially Ajaya--the only name I happen to remember from there. The hostel has a small swimming pool, which was the best recovery for me after trekking. It's also located close to Thamel, and there's a rock climbing wall less than 50 steps away on foot."
5,"Number 1 hostel in Kathmandu. The staff is very friendly and feels like family. The rooms are very clean and hygienic. Location is top. Highly recommend. Special shoutout to Ajaya, and Kishor, but honestly the entire team deserves a shoutout! The kitchen and food is also great. Will be coming back!"
5,"Real experience of living. As of today, I have been here for three weeks. The room is clean and cleaned at least twice a day. The environment is very good, with a swimming pool and a rooftop lounge area. My friend Ajaya is very enthusiastic and provides me with good service. I think the price is very cost-effective. I will continue to live until I leave Kathmandu. Everyone is welcome to come and experience it."
4,"The people managing the hostel are very helpful and friendly!
Ajaya at the reception and Kish with the travel desk were very helpful.

However the wifi at night can be quite slow, making it difficult to work or use it.
Overall, Great Stay!"
5,"Brilliant experience, good people, great service."
5,"A friendly hostel with common areas to hang out in, and attached restaurant, and a travel company to help organize your treks. Off the main streets of Thamel, which reduces noise at night."
5,"Zai Tai Mi Er Bian Yuan Wei Zhi,Chi Jie Dao 50Mi,Shui Jue Hen An Jing,Ce Suo Ye Hen Gan Jing,Wei Yi De Que Dian Shi Ke Fang Mei You Xiao Deng He Chuang Lian. "
5,"Beautiful location.  Rooms are spacious and very good , good staff and food.must visit this hostel if visiting Kathmandu. Hostel located at mid of the city . Nice ambiance.  All the shipping centre's are surrounding the hostel. Ajaya helped me with everything. If you have any problems in alobar1000 , ask ajaya and problems slove.  That is his quality.  Thank you so much Ajaya and the team . See you next year ."
5,"Our favourite hostel in kathmandu. Excellent customer service, ambieance , food , drinks and luxury.
Great experience , fantastic location , beautiful evening meal and fabulous breakfast.
staff was so helpful with everything .
Ajaya on  front desk was fantastic we couldn't ask for more..definitely be back again.."
5,Amazing hostel in thamel...nice location..warm hospitality...decent behavior of staffs..pleasant environment...cleaning and other services are really nice...overall superb management..thank you alobar1000 team and specially thanks to my Ajaya bro ...he is the better experienced at the front desk  see you next time Ajaya and the team 
4,Overall good experience in budget stay.
5,"I've lived here for a month and I really like this hotel. There is a rest area on the first floor and a place on the top floor. The accommodation is clean and there is 24-hour hot water for showering. Ajaya at the front desk is very friendly. He greets me every time he sees me. If I have any problem, I will ask him to help me solve it."
5,"I had an amazing stay at this hostel! The atmosphere is great, the rooms are clean, and the location is perfect. A special shoutout to Ajaya at the front desk--he was incredibly friendly, helpful, and always ready to assist with anything I needed. His recommendations made my trip even better! I highly recommend this place and would love to come back again!"
